counter_id,queue_length,status,processing_rate,delay,capacity,neighbor_counter_id,distance,reroute_capacity,is_connected
E,2,0,1.85,24,37,B,4.71,7,1
A,30,1,3.48,22,57,B,4.7,5,1
A,30,1,3.48,22,57,C,0.93,13,1
B,13,0,4.73,7,60,C,3.98,6,1
B,13,0,4.73,7,60,A,4.29,7,1
C,6,0,3.44,22,57,B,2.33,19,1
C,6,0,3.44,22,57,A,4.7,15,1
C,6,0,3.44,22,57,D,0.88,16,1
C,6,0,3.44,22,57,E,1.87,17,1
D,33,0,4.68,11,38,B,0.7,6,1
D,33,0,4.68,11,38,C,1.99,11,1
D,33,0,4.68,11,38,A,4.47,9,1
E,10,0,2.5,11,41,D,2.64,5,1
E,10,0,2.5,11,41,A,1.53,5,1
A,11,0,4.59,14,39,D,4.49,11,1
A,11,0,4.59,14,39,B,3.18,12,1
A,11,0,4.59,14,39,C,2.15,19,1
A,11,0,4.59,14,39,E,0.8,11,1
B,32,1,3.13,23,56,A,2.2,19,1
B,32,1,3.13,23,56,E,1.67,10,1
B,32,1,3.13,23,56,D,3.35,13,1
C,50,1,2.5,1,52,E,4.96,6,1
C,50,1,2.5,1,52,B,4.4,20,1
C,50,1,2.5,1,52,D,1.91,5,1
C,50,1,2.5,1,52,A,2.03,7,1
D,38,1,1.74,26,44,C,2.65,10,1
D,38,1,1.74,26,44,B,1.53,7,1
D,38,1,1.74,26,44,A,2.07,15,1
D,38,1,1.74,26,44,E,1.59,6,1
E,13,0,1.83,12,35,B,2.98,7,1
E,13,0,1.83,12,35,D,2.1,14,1
A,2,0,4.61,4,53,C,1.61,10,1
A,2,0,4.61,4,53,D,1.52,10,1
B,16,1,4.17,13,40,A,3.78,10,1
B,16,1,4.17,13,40,C,0.97,12,1
B,16,1,4.17,13,40,D,4.51,19,1
B,16,1,4.17,13,40,E,1.47,8,1
C,5,1,2.83,22,56,A,1.8,12,1
C,5,1,2.83,22,56,B,4.02,12,1
C,5,1,2.83,22,56,E,2.13,6,1
D,43,1,2.7,26,45,E,2.2,15,1
D,43,1,2.7,26,45,B,1.33,8,1
D,43,1,2.7,26,45,C,4.39,18,1
E,18,0,4.9,11,53,B,4.06,10,1
E,18,0,4.9,11,53,D,2.81,10,1
A,25,0,2.06,27,57,C,0.72,13,1
A,25,0,2.06,27,57,D,3.65,13,1
A,25,0,2.06,27,57,E,3.47,5,1
A,25,0,2.06,27,57,B,0.55,16,1
B,36,1,3.09,19,50,E,1.78,7,1
B,36,1,3.09,19,50,D,3.44,5,1
B,36,1,3.09,19,50,A,2.05,13,1
B,36,1,3.09,19,50,C,2.41,14,1
C,28,0,1.01,9,52,E,1.78,8,1
C,28,0,1.01,9,52,B,4.52,8,1
D,22,1,1.9,9,56,E,0.58,13,1
D,22,1,1.9,9,56,A,3.93,13,1
E,48,0,2.95,20,59,D,1.27,8,1
E,48,0,2.95,20,59,A,3.63,14,1
A,28,1,3.19,14,47,E,3.52,15,1
A,28,1,3.19,14,47,C,4.59,10,1
A,28,1,3.19,14,47,D,2.67,17,1
B,5,1,3.11,18,32,E,0.59,5,1
B,5,1,3.11,18,32,A,4.02,16,1
C,36,0,1.35,24,46,B,4.73,8,1
C,36,0,1.35,24,46,E,1,10,1
D,39,0,3.99,27,30,E,2.11,13,1
D,39,0,3.99,27,30,B,1.87,10,1
D,39,0,3.99,27,30,A,0.88,16,1
D,39,0,3.99,27,30,C,4.11,20,1
E,5,1,2.48,17,55,C,2.98,16,1
E,5,1,2.48,17,55,A,1.28,17,1
E,5,1,2.48,17,55,D,2.98,9,1
A,1,0,4.66,11,54,E,1.87,16,1
A,1,0,4.66,11,54,B,2.57,5,1
A,1,0,4.66,11,54,C,2.76,12,1
B,0,1,2.74,3,50,C,4.93,14,1
B,0,1,2.74,3,50,A,4.47,10,1
C,35,1,3.93,16,34,A,3.27,7,1
C,35,1,3.93,16,34,B,1.53,12,1
D,3,1,1.36,0,33,A,2.1,18,1
D,3,1,1.36,0,33,B,1.41,14,1
E,36,0,3.82,9,46,A,4.54,8,1
E,36,0,3.82,9,46,C,0.84,5,1
A,13,0,2.34,4,40,D,2.32,17,1
A,13,0,2.34,4,40,B,2.77,7,1
A,13,0,2.34,4,40,E,3.29,17,1
A,13,0,2.34,4,40,C,2.97,9,1
B,40,0,4.58,25,57,D,4.6,19,1
B,40,0,4.58,25,57,E,3.13,17,1
B,40,0,4.58,25,57,A,4.05,12,1
B,40,0,4.58,25,57,C,2.49,6,1
C,11,0,2.33,22,36,A,3.26,6,1
C,11,0,2.33,22,36,E,2.64,15,1
D,31,1,4.19,10,53,B,0.57,17,1
D,31,1,4.19,10,53,A,2.29,16,1
E,40,0,1.44,11,40,A,4.3,8,1
E,40,0,1.44,11,40,C,4.71,20,1
E,40,0,1.44,11,40,B,0.88,7,1
E,40,0,1.44,11,40,D,1.49,13,1
A,24,0,2.8,24,39,D,2.12,12,1
A,24,0,2.8,24,39,E,2.18,9,1
A,24,0,2.8,24,39,B,4.2,18,1
A,24,0,2.8,24,39,C,4.67,10,1
B,17,1,3.74,24,47,D,4.45,18,1
B,17,1,3.74,24,47,A,3.11,17,1
B,17,1,3.74,24,47,E,3.28,19,1
B,17,1,3.74,24,47,C,3.52,6,1
C,39,1,4.56,22,30,D,1.43,9,1
C,39,1,4.56,22,30,A,1.89,6,1
D,23,1,4.69,9,35,B,4.77,20,1
D,23,1,4.69,9,35,C,3.31,5,1
D,23,1,4.69,9,35,A,1.97,15,1
E,1,1,2.58,13,46,C,1.35,6,1
E,1,1,2.58,13,46,B,3.68,10,1
E,1,1,2.58,13,46,A,4.47,11,1
A,14,0,4.12,7,52,B,0.78,14,1
A,14,0,4.12,7,52,C,1.96,10,1
A,14,0,4.12,7,52,D,1.09,6,1
A,14,0,4.12,7,52,E,2.67,16,1
B,42,0,4.78,23,48,A,4.73,6,1
B,42,0,4.78,23,48,C,4.4,10,1
C,33,1,4.75,0,57,E,3.43,7,1
C,33,1,4.75,0,57,D,4.36,5,1
C,33,1,4.75,0,57,A,2.99,7,1
C,33,1,4.75,0,57,B,2.95,7,1
D,41,1,2.3,30,35,B,3.07,16,1
D,41,1,2.3,30,35,C,1.09,9,1
D,41,1,2.3,30,35,A,1.04,7,1
E,12,1,4.94,17,46,A,4.48,9,1
E,12,1,4.94,17,46,C,4.75,5,1
A,34,1,2.98,1,44,C,2,9,1
A,34,1,2.98,1,44,B,4.11,13,1
A,34,1,2.98,1,44,D,4.92,5,1
A,34,1,2.98,1,44,E,1.28,19,1
B,48,1,4.13,15,47,C,3.21,6,1
B,48,1,4.13,15,47,E,1.62,20,1
B,48,1,4.13,15,47,A,4.64,17,1
C,23,0,2.02,16,30,A,1.87,19,1
C,23,0,2.02,16,30,E,4.99,13,1
C,23,0,2.02,16,30,B,2.76,16,1
D,40,0,4.71,9,47,C,2.43,17,1
D,40,0,4.71,9,47,E,0.59,16,1
E,45,0,1.42,9,44,A,4.69,20,1
E,45,0,1.42,9,44,D,1.63,13,1
A,29,0,3.25,4,42,C,2.44,5,1
A,29,0,3.25,4,42,E,4.72,8,1
B,31,0,1.74,3,50,D,4.52,13,1
B,31,0,1.74,3,50,E,0.52,7,1
B,31,0,1.74,3,50,A,3.31,20,1
B,31,0,1.74,3,50,C,2.7,20,1
C,45,1,3.08,0,56,E,4.57,16,1
C,45,1,3.08,0,56,B,2.49,10,1
C,45,1,3.08,0,56,D,4.48,7,1
C,45,1,3.08,0,56,A,2.72,7,1
D,15,0,2.54,27,47,C,4.76,9,1
D,15,0,2.54,27,47,B,3.78,9,1
E,5,1,2.69,22,41,D,3.98,17,1
E,5,1,2.69,22,41,C,1.95,15,1
A,10,1,1.22,24,57,B,4.61,16,1
A,10,1,1.22,24,57,E,1.76,9,1
A,10,1,1.22,24,57,C,3.47,6,1
B,29,0,3.07,10,52,E,4.46,14,1
B,29,0,3.07,10,52,C,1.87,14,1
C,3,0,3.52,14,46,D,0.54,7,1
C,3,0,3.52,14,46,B,3.92,17,1
C,3,0,3.52,14,46,E,3.09,6,1
D,40,0,2.9,8,46,B,3.77,16,1
D,40,0,2.9,8,46,A,2.59,20,1
E,17,1,4.24,26,36,A,2.95,9,1
E,17,1,4.24,26,36,C,2.97,13,1
E,17,1,4.24,26,36,D,2.86,13,1
A,8,0,3.31,1,45,B,1.74,10,1
A,8,0,3.31,1,45,C,3.21,19,1
A,8,0,3.31,1,45,E,2.47,8,1
B,7,1,1.03,1,42,A,4.85,17,1
B,7,1,1.03,1,42,C,2.96,17,1
B,7,1,1.03,1,42,D,4.65,18,1
C,10,1,1.3,26,36,E,3.87,12,1
C,10,1,1.3,26,36,A,1.71,5,1
C,10,1,1.3,26,36,B,3.52,13,1
C,10,1,1.3,26,36,D,0.56,11,1
D,40,1,2.39,27,42,C,0.84,13,1
D,40,1,2.39,27,42,B,1.56,17,1
D,40,1,2.39,27,42,E,1.84,20,1
D,40,1,2.39,27,42,A,4.65,16,1
E,1,0,4.74,15,42,B,3.38,18,1
E,1,0,4.74,15,42,A,4.74,7,1
E,1,0,4.74,15,42,D,1.17,15,1
A,26,1,2.89,7,41,E,2.28,17,1
A,26,1,2.89,7,41,B,1.53,13,1
B,28,1,3.08,24,55,A,3.09,13,1
B,28,1,3.08,24,55,D,1.89,8,1
C,44,0,3.65,26,34,B,4.92,11,1
C,44,0,3.65,26,34,D,4.74,18,1
C,44,0,3.65,26,34,A,1.94,19,1
C,44,0,3.65,26,34,E,3.48,11,1
D,39,1,1.81,10,55,E,4.32,14,1
D,39,1,1.81,10,55,A,1.91,16,1
D,39,1,1.81,10,55,B,4.8,16,1
E,32,1,2.66,22,54,D,4.82,15,1
E,32,1,2.66,22,54,B,4.65,20,1
E,32,1,2.66,22,54,A,0.85,5,1
A,41,0,3.3,20,38,E,2.57,18,1
A,41,0,3.3,20,38,B,4.74,11,1
B,33,0,3.99,21,34,A,2.29,17,1
B,33,0,3.99,21,34,D,3.56,6,1
C,26,0,3.38,19,30,B,0.92,15,1
C,26,0,3.38,19,30,A,3.36,15,1
C,26,0,3.38,19,30,D,2.76,7,1
C,26,0,3.38,19,30,E,2.39,6,1
D,10,0,2.97,1,54,A,3.54,15,1
D,10,0,2.97,1,54,E,2.45,17,1
E,12,1,4.3,16,50,A,4.4,5,1
E,12,1,4.3,16,50,B,4.58,19,1
E,12,1,4.3,16,50,D,4.24,14,1
A,43,1,2.04,10,35,E,4.49,14,1
A,43,1,2.04,10,35,D,4.85,14,1
A,43,1,2.04,10,35,B,3.04,16,1
B,17,0,4.66,30,43,E,3.75,19,1
B,17,0,4.66,30,43,D,0.52,13,1
B,17,0,4.66,30,43,C,4.7,16,1
B,17,0,4.66,30,43,A,4.43,18,1
C,6,1,3.81,12,43,E,4.37,10,1
C,6,1,3.81,12,43,D,0.8,14,1
D,45,1,3.75,13,36,C,0.83,11,1
D,45,1,3.75,13,36,E,2.79,14,1
D,45,1,3.75,13,36,B,3.78,10,1
D,45,1,3.75,13,36,A,3.04,6,1
E,48,0,2.9,3,59,D,3.15,5,1
E,48,0,2.9,3,59,B,2.13,17,1
E,48,0,2.9,3,59,C,2.21,13,1
E,48,0,2.9,3,59,A,1.01,13,1
A,33,0,4.2,1,36,D,0.71,20,1
A,33,0,4.2,1,36,C,1.35,10,1
B,10,1,2.83,23,35,A,3.05,7,1
B,10,1,2.83,23,35,E,2.95,15,1
C,8,0,4.14,8,55,D,0.96,20,1
C,8,0,4.14,8,55,B,4.73,10,1
C,8,0,4.14,8,55,E,1.92,16,1
C,8,0,4.14,8,55,A,1.94,12,1
D,33,0,2.48,25,59,A,4.9,19,1
D,33,0,2.48,25,59,B,3.63,10,1
E,38,0,3.6,0,51,B,4.87,19,1
E,38,0,3.6,0,51,C,4.48,19,1
A,48,1,3.22,9,48,C,1.21,13,1
A,48,1,3.22,9,48,B,1.52,7,1
A,48,1,3.22,9,48,E,3.51,15,1
A,48,1,3.22,9,48,D,2.23,14,1
B,15,0,2.94,18,34,A,3.88,13,1
B,15,0,2.94,18,34,C,1.34,12,1
C,23,1,4.84,15,32,D,2.92,11,1
C,23,1,4.84,15,32,A,1.66,13,1
C,23,1,4.84,15,32,B,2.72,20,1
C,23,1,4.84,15,32,E,4.72,10,1
D,22,1,3.5,28,37,C,3.68,15,1
D,22,1,3.5,28,37,E,3.35,12,1
D,22,1,3.5,28,37,A,1.74,18,1
E,47,0,2.42,28,55,D,4.43,10,1
E,47,0,2.42,28,55,C,2.68,8,1
A,13,1,4.31,9,31,C,2.84,6,1
A,13,1,4.31,9,31,E,4.8,10,1
A,13,1,4.31,9,31,D,3.27,10,1
A,13,1,4.31,9,31,B,3.26,9,1
B,8,1,1.13,13,38,C,0.97,19,1
B,8,1,1.13,13,38,A,3.22,15,1
B,8,1,1.13,13,38,E,4.79,7,1
C,8,1,3.01,8,60,E,4.43,19,1
C,8,1,3.01,8,60,A,3.39,12,1
D,33,0,1.97,5,52,B,1.97,18,1
D,33,0,1.97,5,52,C,1.14,19,1
D,33,0,1.97,5,52,E,3.54,13,1
D,33,0,1.97,5,52,A,3.32,18,1
E,23,1,2.66,17,35,A,2.74,13,1
E,23,1,2.66,17,35,B,2.41,10,1
A,3,0,2.02,22,49,C,3.01,15,1
A,3,0,2.02,22,49,D,0.55,15,1
A,3,0,2.02,22,49,B,2.42,10,1
A,3,0,2.02,22,49,E,2.12,18,1
B,33,1,4.69,7,39,D,4.7,8,1
B,33,1,4.69,7,39,E,4.29,11,1
B,33,1,4.69,7,39,C,0.69,20,1
C,29,0,2.93,22,43,B,1,16,1
C,29,0,2.93,22,43,A,4.52,14,1
D,45,0,3.82,8,31,B,3.91,13,1
D,45,0,3.82,8,31,C,3.06,20,1
D,45,0,3.82,8,31,E,4.46,19,1
D,45,0,3.82,8,31,A,1.33,17,1
E,25,1,4.87,10,60,A,2.4,14,1
E,25,1,4.87,10,60,B,3.3,5,1
A,8,1,3.94,4,42,B,2.51,11,1
A,8,1,3.94,4,42,D,3.18,20,1
B,43,1,2.75,3,52,A,3.31,9,1
B,43,1,2.75,3,52,D,0.99,16,1
B,43,1,2.75,3,52,C,3.44,8,1
C,48,1,1.7,27,46,A,2.14,16,1
C,48,1,1.7,27,46,D,3,13,1
D,35,1,3.58,20,56,A,2.57,12,1
D,35,1,3.58,20,56,E,2.65,9,1
E,41,0,2.79,4,50,C,1.88,10,1
E,41,0,2.79,4,50,D,4.57,6,1
E,41,0,2.79,4,50,B,2.74,16,1
A,40,1,1.04,7,37,B,1.52,20,1
A,40,1,1.04,7,37,D,3.77,12,1
B,26,0,2.08,27,36,E,0.97,20,1
B,26,0,2.08,27,36,A,4.43,8,1
C,21,1,4.45,8,33,E,4.07,11,1
C,21,1,4.45,8,33,A,3.37,13,1
D,1,1,3.47,14,60,C,2.92,12,1
D,1,1,3.47,14,60,B,3.31,18,1
D,1,1,3.47,14,60,A,4.72,9,1
E,36,0,2.26,13,36,A,1.23,14,1
E,36,0,2.26,13,36,D,4.34,13,1
E,36,0,2.26,13,36,C,1.54,17,1
E,36,0,2.26,13,36,B,4.07,5,1
A,43,1,4.13,19,35,C,4.95,13,1
A,43,1,4.13,19,35,B,1.65,20,1
A,43,1,4.13,19,35,E,1.36,7,1
B,50,0,4.31,16,60,E,4.59,10,1
B,50,0,4.31,16,60,D,3.67,12,1
B,50,0,4.31,16,60,C,1.52,6,1
C,23,1,2.89,8,53,A,1.5,9,1
C,23,1,2.89,8,53,E,3.07,11,1
C,23,1,2.89,8,53,B,2.34,19,1
D,48,0,4.95,7,42,B,1.66,9,1
D,48,0,4.95,7,42,E,3.7,6,1
E,4,0,1.62,24,56,D,2.6,10,1
E,4,0,1.62,24,56,C,2.09,6,1
A,7,0,4.42,11,41,C,2.27,12,1
A,7,0,4.42,11,41,D,0.75,9,1
B,15,1,3.39,16,46,C,3.65,9,1
B,15,1,3.39,16,46,A,2.37,5,1
B,15,1,3.39,16,46,E,3.01,17,1
C,44,1,4.63,3,52,E,4.6,16,1
C,44,1,4.63,3,52,B,4.23,20,1
D,44,1,2.21,8,33,C,0.81,13,1
D,44,1,2.21,8,33,A,1.93,14,1
D,44,1,2.21,8,33,B,4.81,20,1
E,30,0,4.4,16,60,A,4.03,11,1
E,30,0,4.4,16,60,B,1.76,14,1
E,30,0,4.4,16,60,C,1.43,10,1
A,29,1,1.36,17,45,B,4.73,11,1
A,29,1,1.36,17,45,D,4.6,7,1
A,29,1,1.36,17,45,C,3.44,16,1
A,29,1,1.36,17,45,E,4.18,13,1
B,5,0,1.95,30,54,D,1.41,8,1
B,5,0,1.95,30,54,E,3.85,16,1
B,5,0,1.95,30,54,C,3.92,7,1
C,39,1,2.18,22,39,E,1.37,19,1
C,39,1,2.18,22,39,B,3.92,9,1
C,39,1,2.18,22,39,D,1.24,15,1
C,39,1,2.18,22,39,A,4.76,7,1
D,27,0,4.66,26,49,E,1.39,14,1
D,27,0,4.66,26,49,A,2.07,9,1
D,27,0,4.66,26,49,B,1.48,8,1
E,14,1,3.87,7,36,B,3.47,9,1
E,14,1,3.87,7,36,A,4.56,5,1
A,7,0,4.05,16,51,C,2.03,16,1
A,7,0,4.05,16,51,E,1.45,15,1
B,39,0,3.77,18,44,D,4.24,5,1
B,39,0,3.77,18,44,C,2.25,18,1
B,39,0,3.77,18,44,A,2.13,17,1
B,39,0,3.77,18,44,E,3.45,5,1
C,17,0,2.19,20,33,A,0.67,9,1
C,17,0,2.19,20,33,E,2.28,12,1
D,16,0,4.21,4,39,B,4.2,15,1
D,16,0,4.21,4,39,E,3.54,20,1
D,16,0,4.21,4,39,A,2.65,16,1
E,42,0,4,14,50,C,4.73,18,1
E,42,0,4,14,50,B,0.83,9,1
A,21,0,4.84,4,40,B,2.78,11,1
A,21,0,4.84,4,40,C,3.81,14,1
B,15,1,1.92,20,35,C,4.78,6,1
B,15,1,1.92,20,35,A,2.21,17,1
C,32,0,3.34,29,37,A,2.89,20,1
C,32,0,3.34,29,37,E,3.09,11,1
C,32,0,3.34,29,37,B,0.73,9,1
D,20,0,1.18,30,51,C,2.72,17,1
D,20,0,1.18,30,51,B,2.02,12,1
D,20,0,1.18,30,51,A,2.7,19,1
D,20,0,1.18,30,51,E,3.12,14,1
E,16,1,4.58,17,40,D,3.54,19,1
E,16,1,4.58,17,40,A,2.24,12,1
E,16,1,4.58,17,40,B,3.2,8,1
A,47,0,4.83,17,55,E,1.75,19,1
A,47,0,4.83,17,55,C,4.86,12,1
B,40,1,1.55,12,51,D,1.44,19,1
B,40,1,1.55,12,51,E,3.07,14,1
B,40,1,1.55,12,51,A,1.65,19,1
C,36,0,2.75,27,59,D,1.95,14,1
C,36,0,2.75,27,59,B,1.36,13,1
C,36,0,2.75,27,59,A,4.11,16,1
D,42,1,4.74,20,60,A,1.1,14,1
D,42,1,4.74,20,60,C,1.08,6,1
D,42,1,4.74,20,60,E,2.17,16,1
E,0,1,1.44,23,39,A,4.65,5,1
E,0,1,1.44,23,39,B,4.97,15,1
E,0,1,1.44,23,39,C,1.32,17,1
A,1,1,1.84,18,58,D,3.4,17,1
A,1,1,1.84,18,58,C,3.54,6,1
A,1,1,1.84,18,58,E,3.43,19,1
B,8,0,2.43,18,59,D,4.35,9,1
B,8,0,2.43,18,59,A,2.82,17,1
B,8,0,2.43,18,59,C,3.49,17,1
C,15,1,4.01,28,58,E,2.8,20,1
C,15,1,4.01,28,58,A,2.69,7,1
C,15,1,4.01,28,58,D,3.36,11,1
C,15,1,4.01,28,58,B,3.87,12,1
D,38,1,2.39,6,40,A,3.45,20,1
D,38,1,2.39,6,40,B,4.91,16,1
E,30,1,1.27,22,37,B,4.28,8,1
E,30,1,1.27,22,37,C,2.04,14,1
E,30,1,1.27,22,37,D,2.47,7,1
A,32,1,3.66,28,39,C,1.87,9,1
A,32,1,3.66,28,39,D,0.65,15,1
A,32,1,3.66,28,39,B,2.2,11,1
A,32,1,3.66,28,39,E,1.11,13,1
B,25,1,4.51,26,40,D,4.27,6,1
B,25,1,4.51,26,40,E,4.22,11,1
B,25,1,4.51,26,40,A,3.44,14,1
B,25,1,4.51,26,40,C,2.06,19,1
C,48,0,4.77,27,57,E,3.66,13,1
C,48,0,4.77,27,57,D,0.57,17,1
C,48,0,4.77,27,57,A,1.46,14,1
D,19,1,2.88,18,58,B,1.82,17,1
D,19,1,2.88,18,58,E,1.04,7,1
E,50,1,4.69,27,38,D,1.02,19,1
E,50,1,4.69,27,38,B,3.87,18,1
E,50,1,4.69,27,38,A,1.2,19,1
A,33,1,3.15,6,36,D,1.89,9,1
A,33,1,3.15,6,36,C,0.81,11,1
A,33,1,3.15,6,36,B,4.44,13,1
B,25,0,4.55,25,59,D,3.16,19,1
B,25,0,4.55,25,59,A,3.89,7,1
C,3,0,4.57,22,56,D,4.94,15,1
C,3,0,4.57,22,56,B,1.07,19,1
C,3,0,4.57,22,56,A,1.99,11,1
D,10,0,3.63,3,43,E,2.67,6,1
D,10,0,3.63,3,43,A,4.99,8,1
E,8,1,4.73,4,51,C,3.55,11,1
E,8,1,4.73,4,51,B,1.62,9,1
A,29,1,2.32,20,44,C,4.97,15,1
A,29,1,2.32,20,44,D,4.02,16,1
A,29,1,2.32,20,44,E,3.14,9,1
B,6,1,2.86,22,36,C,3.87,16,1
B,6,1,2.86,22,36,E,4.05,17,1
C,17,1,1.46,12,43,A,2.19,20,1
C,17,1,1.46,12,43,D,2.08,18,1
C,17,1,1.46,12,43,E,2.32,14,1
D,20,1,1.4,12,33,B,3.52,14,1
D,20,1,1.4,12,33,A,1.29,11,1
E,8,0,2.32,5,34,B,3.2,7,1
E,8,0,2.32,5,34,D,1.84,10,1
E,8,0,2.32,5,34,A,2.23,11,1
E,8,0,2.32,5,34,C,2.65,13,1
A,34,1,2.05,29,36,B,3.77,18,1
A,34,1,2.05,29,36,C,2.56,18,1
B,24,0,3.57,1,49,C,3.93,10,1
B,24,0,3.57,1,49,D,1.91,7,1
C,46,0,1.49,20,56,E,1.89,19,1
C,46,0,1.49,20,56,B,4.27,20,1
C,46,0,1.49,20,56,D,4.77,20,1
C,46,0,1.49,20,56,A,1.36,9,1
D,19,1,4.05,0,37,B,1.91,18,1
D,19,1,4.05,0,37,C,0.81,6,1
D,19,1,4.05,0,37,A,1.48,9,1
E,10,0,1.38,30,46,C,1.05,20,1
E,10,0,1.38,30,46,A,3.46,8,1
E,10,0,1.38,30,46,B,2.55,19,1
E,10,0,1.38,30,46,D,4.78,14,1
A,36,0,3.13,3,33,C,2.27,17,1
A,36,0,3.13,3,33,B,4.98,10,1
B,12,1,3.99,18,36,C,1.12,8,1
B,12,1,3.99,18,36,A,4.06,11,1
B,12,1,3.99,18,36,E,2.41,13,1
B,12,1,3.99,18,36,D,3.36,14,1
C,28,0,1.12,17,37,E,1.45,8,1
C,28,0,1.12,17,37,B,2.14,6,1
C,28,0,1.12,17,37,D,3.25,6,1
C,28,0,1.12,17,37,A,2.44,14,1
D,16,0,4.48,17,59,E,3.36,15,1
D,16,0,4.48,17,59,B,3.22,17,1
D,16,0,4.48,17,59,C,0.82,18,1
E,27,0,2.69,14,47,C,4.87,10,1
E,27,0,2.69,14,47,A,3.5,17,1
E,27,0,2.69,14,47,D,2.89,6,1
E,27,0,2.69,14,47,B,1.84,20,1
A,26,1,4.74,20,56,C,1.76,11,1
A,26,1,4.74,20,56,D,2.66,8,1
A,26,1,4.74,20,56,E,3.71,18,1
B,26,0,3.87,2,51,E,1.09,16,1
B,26,0,3.87,2,51,D,3.04,14,1
C,45,0,3.53,9,43,D,2.09,15,1
C,45,0,3.53,9,43,A,4.85,11,1
C,45,0,3.53,9,43,B,1.05,17,1
C,45,0,3.53,9,43,E,0.55,13,1
D,16,0,1.47,18,57,A,0.95,6,1
D,16,0,1.47,18,57,B,4.61,9,1
E,39,0,3.59,16,57,C,1.33,6,1
E,39,0,3.59,16,57,B,3.04,19,1
A,39,0,2.89,2,43,C,3.21,12,1
A,39,0,2.89,2,43,D,1.6,11,1
A,39,0,2.89,2,43,B,4.45,13,1
A,39,0,2.89,2,43,E,3.5,12,1
B,48,0,2.81,8,43,E,0.73,9,1
B,48,0,2.81,8,43,A,4.59,12,1
B,48,0,2.81,8,43,D,1.45,20,1
C,32,0,2.83,17,45,B,3.42,17,1
C,32,0,2.83,17,45,A,2.65,5,1
C,32,0,2.83,17,45,D,4.82,18,1
C,32,0,2.83,17,45,E,3.36,6,1
D,12,1,3.19,14,46,B,0.98,14,1
D,12,1,3.19,14,46,E,0.68,17,1
D,12,1,3.19,14,46,C,4.33,15,1
D,12,1,3.19,14,46,A,1.38,10,1
E,24,0,2.65,16,58,C,3.5,6,1
E,24,0,2.65,16,58,B,4.96,12,1
E,24,0,2.65,16,58,D,2.85,13,1
A,41,0,1.55,24,60,E,2.77,20,1
A,41,0,1.55,24,60,B,2.29,8,1
A,41,0,1.55,24,60,C,2.03,13,1
B,28,0,1.85,19,39,E,1.13,9,1
B,28,0,1.85,19,39,A,1.62,9,1
C,13,0,1.09,6,60,A,1.33,12,1
C,13,0,1.09,6,60,E,3.16,20,1
C,13,0,1.09,6,60,D,2.64,10,1
D,6,0,4.89,20,48,B,4.91,11,1
D,6,0,4.89,20,48,A,3.3,8,1
D,6,0,4.89,20,48,E,3.33,8,1
D,6,0,4.89,20,48,C,1.45,7,1
E,32,0,1.1,11,37,C,3.09,8,1
E,32,0,1.1,11,37,B,2.15,9,1
E,32,0,1.1,11,37,A,2.94,8,1
E,32,0,1.1,11,37,D,4.08,6,1
A,32,1,1.34,30,56,B,1.29,14,1
A,32,1,1.34,30,56,E,2.47,20,1
A,32,1,1.34,30,56,C,2.65,5,1
B,0,0,1.2,24,60,C,4.57,5,1
B,0,0,1.2,24,60,D,0.96,9,1
C,15,1,2.64,11,34,D,1.67,16,1
C,15,1,2.64,11,34,B,4.34,7,1
C,15,1,2.64,11,34,E,0.61,16,1
D,37,0,4.1,19,45,C,4.95,13,1
D,37,0,4.1,19,45,A,0.97,16,1
D,37,0,4.1,19,45,B,3.18,10,1
E,25,0,2.2,21,60,A,2.42,14,1
E,25,0,2.2,21,60,D,1.82,15,1
E,25,0,2.2,21,60,B,4.97,14,1
A,4,0,3.53,17,31,C,4.72,18,1
A,4,0,3.53,17,31,E,4.61,7,1
B,16,0,4.1,4,35,D,0.76,19,1
B,16,0,4.1,4,35,C,2.43,19,1
B,16,0,4.1,4,35,A,2.8,11,1
B,16,0,4.1,4,35,E,1.36,18,1
C,19,0,1.46,21,50,E,3.61,10,1
C,19,0,1.46,21,50,A,0.66,14,1
C,19,0,1.46,21,50,D,2.95,6,1
C,19,0,1.46,21,50,B,0.63,14,1
D,34,1,4.64,3,50,A,0.82,19,1
D,34,1,4.64,3,50,C,1.65,17,1
E,41,0,2.93,16,59,D,2.65,10,1
E,41,0,2.93,16,59,A,2.14,13,1
E,41,0,2.93,16,59,C,0.6,8,1
E,41,0,2.93,16,59,B,1.06,6,1
A,31,1,2.13,8,55,D,1.94,16,1
A,31,1,2.13,8,55,E,1.4,20,1
A,31,1,2.13,8,55,B,3.13,17,1
B,40,0,2.25,8,44,E,3.15,19,1
B,40,0,2.25,8,44,C,0.74,17,1
B,40,0,2.25,8,44,A,2.13,7,1
B,40,0,2.25,8,44,D,2.79,5,1
C,25,0,2.12,16,52,B,2.17,20,1
C,25,0,2.12,16,52,A,1.94,19,1
C,25,0,2.12,16,52,E,1.6,19,1
D,11,0,3.65,23,34,C,1.03,20,1
D,11,0,3.65,23,34,E,1.46,13,1
D,11,0,3.65,23,34,B,4.25,6,1
D,11,0,3.65,23,34,A,4.38,6,1
E,0,0,4.49,7,53,C,3.09,15,1
E,0,0,4.49,7,53,A,0.84,17,1
E,0,0,4.49,7,53,D,1.89,19,1
